Alignment ID,Average Rt(min),Average Mz,C1_DUO,C2_DUO,C3_DUO,C4_DUO,C5_DUO,C6_DUO,N1_DUO,N2_DUO,N3_DUO,N4_DUO,N5_DUO,N6_DUO
7118,10.515,517.30139,148037,157344,96646,124705,86358,117963,145815,138076,97617,94245,102514,60978
7119,9.4,517.30206,95529,90210,70040,79587,67600,81025,87685,80730,66711,64870,73990,63073
7120,13.955,517.31091,5104,2932,1918,5852,4411,4231,4672,5670,3258,1286,2198,2544
7121,11.329,517.32971,79413,73027,47445,46083,36135,54557,58872,52382,34119,44539,37572,27042
7122,10.041,517.33069,10358,12309,6128,8545,5488,6582,9066,9231,7725,7088,10805,5834
7123,14.203,517.3385,409,1118,405,0,675,126,102,194,309,140,734,719
7129,9.489,517.79944,1081,1032,785,945,793,770,1107,992,750,826,850,578
7136,10.557,518.30042,42702,42964,28664,37534,24906,34050,39092,39508,26573,28312,30194,18553
7137,14.876,518.32202,85479,65860,84936,80288,67076,80351,76303,72699,76732,81879,71749,67212
7139,13.748,518.32428,28519,36096,16320,19880,30101,20120,26192,22710,18725,11454,27721,20514
7141,10.071,518.3324,3210,4471,1779,2692,1946,2122,3093,2759,2350,2107,3499,1816
7142,11.306,518.33289,23943,20945,13988,14078,10977,17553,17259,16241,10443,13849,11367,8438
7143,12.653,518.34753,2378,307,309,4208,2972,2320,2238,1236,870,789,278,1008
7146,15.415,518.42224,102,0,0,168,130,194,238,0,0,0,0,152
7152,8.258,519.11401,7068,32289,3923,286,7780,958,821,1535,3778,3060,16729,10952
7160,10.442,519.30096,9555,9614,6560,8284,5554,7826,8925,8686,6538,6519,6905,4044
7161,16.02,519.30701,0,281,79,83,2772,251,0,112,1202,0,0,531
7162,9.585,519.31012,5270,3632,4610,6030,4939,9227,5956,5500,4713,4372,4064,3152
7163,8.016,519.31213,3715,1043,1410,1972,941,1944,2296,2702,272,626,784,1527
7166,13.735,519.32678,8414,10348,4746,6114,8439,5696,7565,7201,5072,3563,8354,6399
7167,14.846,519.32745,22408,18115,22546,22179,17454,20609,19773,18838,20288,22343,20232,17484
7168,10.018,519.33063,1193,1323,730,941,909,661,914,987,687,647,744,618
7169,10.952,519.33118,1800,345,282,1653,778,865,1160,786,126,461,3938,469
7180,10.76,520.27057,4700,3782,2899,2373,2220,3306,3217,3152,2258,2852,1947,2190
7181,11.3,520.27448,2899,2975,1330,1778,1254,1838,2270,1975,1622,2033,1927,1194
7184,8.288,520.28857,785,10497,445,387,243,2247,1253,2431,344,303,310,536
7186,11.126,520.30768,2992,736,1387,3093,2152,2959,3856,2324,739,949,739,1918
7187,14.376,520.30798,522,898,684,822,0,806,560,690,612,628,792,701
7189,5.779,520.33386,109,227,92,0,282,307,439,340,387,0,172,322
7190,14.332,520.34088,288917,341893,279531,405760,327304,274578,328108,297126,238498,211485,345921,306898
7192,16.782,520.38422,358,625,92,254,390,280,426,468,483,428,404,614
7193,8.627,520.62354,2188,8725,84,106,159,1618,628,584,80,120,0,0
7195,8.291,520.625,398,573,84,105,0,1618,762,199,80,88,2267,0
7199,8.289,521.11938,338,2194,237,0,471,0,86,0,114,211,1180,746
7202,14.99,521.28613,231,124,0,86,123,142,277,396,85,90,100,278
7205,16.539,521.33539,2550,1452,301,287,0,4729,159,76,517,105,0,2041
7206,14.321,521.34424,77864,96026,73818,113451,93082,77306,92247,83139,64664,60502,95011,86333
7214,9.36,521.80713,3509,2581,2926,2884,2870,2370,2155,2948,4218,2184,2983,5455
7216,0.708,522.20276,432,764,238,248,199,272,224,170,270,112,458,426
7218,13.821,522.28333,7605,4048,10464,17502,4480,8015,13454,9779,5462,10413,10982,6343
7219,11.347,522.28467,26232,25969,19205,16384,12286,19210,22039,20527,15402,18904,17485,8992
7221,10.036,522.28644,3255,4119,2596,3275,2386,2620,3106,3379,3213,2686,3879,2740
7225,16.193,522.32159,3047,2194,2396,2614,2391,1962,2042,2087,2672,2382,2204,2279
7226,14.329,522.3465,14923,16388,12873,19254,16240,13673,16190,14855,12033,10956,17119,14233
7227,15.122,522.35474,209567,311389,234228,248522,349342,282383,361123,353247,248295,218708,322384,397100
7229,8.141,522.62378,186,168,0,2396,79,154,495,1660,0,0,0,80
7237,7.522,523.25592,1307,1893,562,603,480,296,344,728,512,246,798,388
7241,12.633,523.30457,1211,143,246,2034,1312,1355,1156,761,326,443,92,621
7242,10.987,523.33875,534,684,144,1061,548,1651,370,615,132,155,400,1542
7247,0.696,524.20013,880,1331,345,174,469,236,218,283,313,272,451,533
7251,15.068,524.27118,846,1574,2390,1789,1962,2378,1283,1522,1663,1945,1990,2045
7256,14.676,524.29993,3304,10170,14266,11275,14330,19700,6219,13079,12898,18172,16888,18555
7259,12.549,524.34131,656,803,217,471,360,578,972,992,314,796,471,159
7260,16.231,524.37225,1110182,1169708,741498,881690,945200,829161,912133,995311,997014,814525,845459,881131
7261,18.78,524.3725,7879,6169,2192,3704,4100,3172,3954,4030,3590,3665,2049,3290
7262,17.403,524.37653,58747,7551,16650,6032,5343,4424,4966,6098,6335,4338,4074,5296
7265,16.273,524.67682,3260,3434,762,2190,2494,1550,2253,2770,2355,1374,1789,1991
7267,8.401,524.802,3834,4452,148,272,82,360,102,132,138,95,103,156
7269,6.999,525.1001,109,1135,137,0,233,0,0,82,132,141,913,506
7271,9.908,525.27509,2729,2452,1059,1199,672,1898,1843,1836,683,836,1119,1762
7274,14.7,525.2995,897,2490,3574,3362,3968,5483,1936,3601,3522,4500,4783,4953
7278,16.289,525.37286,453122,553659,248982,337764,394465,335365,393822,421087,402065,316798,347430,355812
7287,14.173,526.29297,16019,9934,23442,24149,8125,14538,22727,21156,13787,17766,18492,15698
7289,15.64,526.31262,605386,621000,419366,778375,718215,603486,821489,646228,617670,777721,541676,677873
7297,0.555,527.159,1296,2862,685,0,466,574,180,362,922,483,1550,816
7298,11.319,527.26697,1069,669,605,702,305,638,857,742,463,773,706,156
7299,9.403,527.29028,5420,6169,4900,5394,5178,5500,5226,5063,5014,4924,5915,5084
7300,15.648,527.31757,164381,164222,115487,206470,184580,159878,220307,169722,162612,209058,138278,177055
7304,10.528,527.78778,2084,2276,2111,1931,2070,2177,1974,1831,1777,1872,2120,1528
7307,10.545,528.28033,3432,3407,2770,2947,2534,2811,2866,2886,2973,3142,3043,2216
7308,9.469,528.28729,3227,3349,3351,3534,3170,3475,3506,3222,3206,3286,3426,3241
7310,6.442,528.29242,15081,5310,7640,18147,7205,7418,17688,15714,6511,4417,7143,565
7311,14.275,528.2998,807,743,1648,2164,1629,981,1333,1439,1178,1404,1526,1063
7319,9.516,528.78387,1630,1944,1748,1875,1673,1865,1908,1506,1566,1664,1911,1631
7320,5.639,528.7923,796,304,4668,5347,4137,3478,3580,5590,3538,2656,3717,3847
7333,9.593,529.28571,1629,1601,1396,1415,1302,1327,1228,1092,1237,1007,1016,1031
7334,9.079,529.29376,2142,1688,390,1386,696,1242,1820,1607,142,824,813,146
7337,11.989,529.31989,1944,4859,600,739,2596,2811,1285,1202,641,1891,2441,2086
7345,12.372,530.25421,1485,623,553,1491,1595,1330,1017,879,194,564,486,434
7347,4.341,530.28229,4729,1774,2281,6856,1432,1191,2326,5616,1915,992,1405,1495
7348,14.667,530.2868,590,552,538,472,320,808,889,128,370,1555,361,612
7350,11.068,530.31415,2792,4152,1052,972,1273,1599,1507,1554,1211,997,984,528
7351,14.551,530.32129,3025,2714,1585,2342,3060,2220,4815,3347,2820,1461,2516,3806
7352,16.362,530.3233,608,1825,1861,2438,2284,2226,2615,2576,1540,2199,3736,2956
7364,13.961,531.27063,1646,1962,3217,2262,2575,4915,2473,3883,2869,2098,3802,4779
7366,9.202,531.30811,2179,2560,1449,1726,1644,1831,2011,1677,1791,1371,1745,1627
7367,9.958,531.30969,83327,63770,32563,45719,30862,53358,59222,50257,26391,37506,45795,62856
7382,13.918,532.27051,782,722,1182,1383,1042,1712,1147,1606,1100,497,1047,1507
7383,8,532.29529,5083,3058,2296,3612,1548,3577,2723,3550,1613,1151,1383,2017
7386,8.814,532.32007,305,6730,99,436,152,499,531,1142,167,219,228,0
7388,15.484,532.33801,30187,32024,12796,14182,13393,16060,31964,30432,20664,11322,16767,18833
7390,16.661,532.37378,3831,7835,2414,3137,4047,2491,4037,5260,4142,4843,3772,5582
7393,7.152,533.12836,470,1855,244,0,386,0,0,0,114,514,4435,476
7396,9.94,533.25696,1598,1071,701,970,568,944,1362,940,331,654,810,1443
7397,6.68,533.27155,1426,890,2479,3866,4132,1890,2720,4258,2651,1913,2890,3119
7398,6.061,533.27692,1122,860,2267,3196,4841,2680,1404,5099,2457,1108,3502,2564
7399,14.649,533.28516,603,1683,940,1119,4638,2076,934,1613,2330,620,1372,2184
7402,11.574,533.3136,6655,4898,2605,4378,3104,4618,4989,5626,2852,3123,2537,1622
7403,9.991,533.31372,8321,8432,5111,8248,4266,6994,6574,5764,3277,5042,6814,6179
7404,10.536,533.3255,177976,191999,172084,170862,156411,163944,174014,166918,163407,177334,171385,129201
7405,9.552,533.32642,110512,118085,108339,107027,103573,106673,108431,104355,110018,107070,111834,97853
7407,15.517,533.34155,9021,9072,3152,4312,3912,4900,9133,8743,6006,3304,4574,5687
7408,17.733,533.42352,547,1035,536,240,546,576,664,850,707,989,879,936
7418,14.82,534.28253,560,1029,1102,172,1457,1574,2298,470,1285,1713,1372,2203
7419,9.999,534.30859,2439,1520,653,1025,758,1048,1632,2418,569,849,1333,1113
7420,11.209,534.31055,6993,3159,4930,7988,4556,6126,10821,11940,1951,3101,3476,2395
7422,9.479,534.32867,33570,36416,33272,31000,31499,31602,33936,31791,33614,32306,33424,29849
7423,12.502,534.34766,6797,6160,2589,4192,3584,4906,6731,6417,3115,3780,3002,2609
7424,15.045,534.36359,174,592,339,164,633,128,103,204,224,109,568,551
7432,9.756,534.79962,632,113,202,599,191,242,483,749,345,86,138,0
7433,8.472,534.80847,447,134,192,335,199,183,485,315,362,0,167,81
7439,18.885,535.27155,573,1738,506,706,4233,2262,918,794,695,1036,1107,1513
7440,10.544,535.2724,5426,6897,6150,5535,5590,5424,5722,6083,5430,5461,5755,4405
7441,9.502,535.27307,4306,4779,3838,4626,4367,4061,4466,4477,4124,4089,4341,3706
7442,12.684,535.28418,2643,5671,1644,343,4868,857,1043,1145,1480,1499,6404,2883
7443,15.532,535.30139,6176,8333,4621,17420,20008,11243,5800,9966,13193,5052,8167,7109
7444,9.523,535.32788,10254,10993,10411,9953,9686,10258,10940,9989,9877,9650,10844,9200
7445,10.501,535.32788,15554,16558,14562,14313,13204,14268,15473,14450,14029,15295,14644,10833
7446,16.248,535.35535,1207,1018,1337,1000,858,1444,1170,1243,1183,1557,1617,911
7457,9.964,536.26459,23858,20335,12546,15407,10700,16287,17770,15807,9983,13482,15068,18721
7458,10.454,536.2652,1918,2063,2498,793,2953,3518,1937,15807,1992,2691,2789,2010
7459,18.847,536.27087,206,664,168,253,1794,754,272,394,174,249,478,687
7460,9.305,536.27094,1499,1438,1146,1564,1429,1880,1257,1639,1333,857,1599,1314
7461,10.554,536.32831,4100,3853,3712,3485,3391,3181,3861,3460,3060,3438,3246,2417
7462,9.501,536.33063,2527,2612,2437,2412,2398,2226,2545,2347,2540,2520,2406,1963
7463,11.211,536.33075,3537,2240,1390,1747,1700,2123,3139,2770,1300,1495,664,1746
7465,15.724,536.3714,2744,4625,2379,3504,6097,3475,5894,5448,4670,3510,4886,7466
7471,6.71,536.80542,643,922,1946,483,332,1366,2478,2114,1930,883,677,561
7474,10.006,537.26898,7525,6368,4493,5711,3772,5432,6166,5501,3514,4569,4823,6042
7479,18.847,537.28528,351,427,90,155,4160,484,569,574,974,438,441,788
7482,11.027,537.35376,470,0,146,231,221,348,369,491,0,0,246,1943
7483,10.854,537.39075,330,0,90,219,344,86,341,184,76,0,295,401
7490,6.693,537.78931,7082,4171,2978,7335,526,3045,3766,5262,205,341,156,331
7496,11.389,538.25208,4055,4603,3693,3437,2381,3206,5203,4244,3071,3731,3669,1629
7498,10.007,538.26575,2752,1839,1353,1557,1362,1734,2250,1718,1373,1951,1904,2480
7502,10.572,538.28058,22165,25504,24886,20393,23106,22126,21314,22156,26148,24085,24717,21874
7503,9.563,538.28113,21544,24005,24300,20558,25116,22480,21057,20887,26305,25248,25365,25667
7504,18.84,538.28827,158,0,0,96,1655,0,244,320,285,100,160,295
7507,15.323,538.31573,561,1026,593,1190,861,814,1228,1045,896,1335,826,862
7508,17.029,538.38763,66087,163560,20560,62845,152754,38241,103742,134615,158047,56990,102900,130545
7510,18.523,538.42511,8897,9231,3954,4875,6244,3691,6761,7868,6942,5528,4865,5076
7513,8.311,538.53308,0,170,121,4164,0,7636,104,184,0,0,2010,0
7514,8.698,538.5332,462,464,121,264,0,7636,1370,1760,0,0,0,0
7523,8.328,538.78387,440,290,360,4788,104,8907,800,668,273,165,2456,90
7527,11.224,539.26434,3057,1579,2909,3596,2129,3411,4150,4953,877,1525,1430,1097
7529,10.582,539.28064,7015,8086,7316,6784,7278,7057,6872,6913,8533,7886,7981,7048
7530,9.546,539.28461,7674,8155,8550,6916,8514,7651,7297,7650,8130,8610,8572,7926
7531,12.505,539.30109,2685,2410,1050,1490,1670,2471,2404,3112,1202,1538,1332,1134
7554,9.618,540.28156,2488,2785,2922,2800,2757,2710,2363,2695,2910,2808,3014,2895
7555,10.573,540.28448,2485,2670,2540,2375,2660,2279,2492,2541,2767,2658,2535,2308
7556,8.848,540.28833,2556,2497,210,3869,3150,885,5351,3498,640,287,78,1616
7558,14.878,540.30457,2764,1634,2153,2178,1808,1850,1946,2093,2182,2440,1701,1714
7559,13.756,540.30542,6856,7222,3944,4721,7619,4359,6430,5662,4137,2111,6555,5170
7563,12.443,540.33533,2356,1765,646,1226,756,1302,1299,1566,529,834,665,365
7578,8.255,541.09601,510,2618,420,78,770,0,0,78,356,413,1846,1107
7583,11.21,541.284,1326,988,787,1024,924,516,1131,544,638,309,543,707
